352.6241988862464,232.9596685229227,45.0,61.0
353.2483977724928,232.3354696366763,45.0,61.0
353.8299292683063,233.17173873081512,45.995625,62.349624999999996
353.98303733281455,231.37877156080137,47.013278203125,63.729110453124996
354.6351625877609,232.0308968157477,47.013278203125,63.729110453124996
353.98303733281455,231.37877156080137,47.013278203125,63.729110453124996
354.20041241779666,232.0308968157477,47.013278203125,63.729110453124996
354.41778750277876,232.68302207069402,47.013278203125,63.729110453124996
353.3309120778682,232.90039715567613,47.013278203125,63.729110453124996
353.98303733281455,234.4220227505509,47.013278203125,63.729110453124996
354.20041241779666,235.07414800549722,47.013278203125,63.729110453124996
354.9112167251321,238.05836887345922,46.01070588481739,62.3700679771969
354.2729982754736,238.2711083566787,46.01070588481739,62.3700679771969
352.9181434107556,240.78158954510616,45.02951372317731,61.04000749141813
351.04431845003523,240.15698122486606,45.02951372317731,61.04000749141813
350.0033045829684,242.4472117324131,45.02951372317731,61.04000749141813
348.5458851690748,242.23900895899976,45.02951372317731,61.04000749141813
344.80759031121727,242.2117850485849,46.025791714302606,62.39051765716576
341.4281650683666,243.06711721270085,47.04411235598155,63.770907860330546
338.8766682551589,244.8440720470477,48.08496334185764,65.18183919674036
336.2687195748752,246.19900672424814,49.14884315579623,66.62398738896822
334.2234760819743,247.3352531091931,49.14884315579623,66.62398738896822
335.3301649927054,244.47628497823416,50.23626131061821,68.09804310994913
333.5694884526094,244.44591311593877,51.34773859211564,69.60471231375676
334.7256902658384,241.459035908448,52.4838073084662,71.14471657369863
335.4536977539017,239.27501344425818,52.4838073084662,71.14471657369863
335.69636691658945,238.06166763081941,52.4838073084662,71.14471657369863
336.9097127300282,235.8776451666296,52.4838073084662,71.14471657369863
337.152381892716,233.6936227024398,52.4838073084662,71.14471657369863
338.8814883052769,236.55729580077633,51.36457430923746,69.62753406363301
340.0689590807212,233.94486009479886,51.36457430923746,69.62753406363301
340.7814415459878,233.23237762953227,51.36457430923746,69.62753406363301
342.0158540981545,233.28806165459437,50.26920929083565,68.14270592757721
343.2239424464707,232.44644440729618,49.19720326138047,66.6895421987602
